=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.06.19 19:11:05 =~=~=~=~=~=~=~=~=~=~=~=
timeInstance,gyroX,gyroY,gyroZ,accX,accY,accZ,temp
112162003,-5.000000,0.670732,-1.280488,0.037109,-0.001221,0.510254,31.871176
112163032,-5.121951,0.731707,-1.341463,0.040283,-0.005371,0.511230,31.871176
112164069,-5.000000,0.670732,-1.158537,0.041504,-0.000244,0.507812,31.824116
112165148,-4.939024,0.670732,-1.158537,0.035156,0.001221,0.511963,31.871176
112166202,-4.878049,0.853659,-1.158537,0.036865,-0.001709,0.517090,31.871176
112167246,-4.939024,0.670732,-1.097561,0.036621,-0.004639,0.511719,31.965294
112168284,-5.000000,0.426829,-0.914634,0.029785,0.000977,0.507080,31.918234
112169311,-5.121951,0.548781,-0.914634,0.029297,-0.000488,0.505371,31.918234
112170348,-5.000000,0.914634,-1.036585,0.036621,-0.002686,0.505615,31.824116
112171385,-4.939024,0.914634,-0.914634,0.035889,-0.003418,0.505859,31.871176
112172429,-4.878049,0.792683,-0.914634,0.041748,-0.002197,0.511230,31.871176
112173469,-4.939024,0.731707,-1.097561,0.033936,0.001953,0.523682,31.871176
112174514,-4.939024,0.670732,-1.219512,0.026367,-0.002686,0.512451,31.918234
112175554,-5.060976,0.731707,-1.158537,0.033691,-0.001465,0.510742,31.824116
112176598,-4.939024,0.914634,-1.036585,0.036621,-0.001953,0.507568,31.918234
112177657,-4.695122,0.731707,-0.914634,0.038330,0.000732,0.510254,31.871176
112178696,-4.756098,0.792683,-0.975610,0.038574,0.000977,0.510010,31.871176
112179727,-4.939024,0.792683,-1.036585,0.036621,0.002686,0.506348,31.871176
112180761,-5.060976,0.792683,-1.097561,0.035645,0.000244,0.513428,31.918234
112181791,-4.878049,0.792683,-0.975610,0.039795,-0.007568,0.522217,31.824116
112182821,-4.695122,0.731707,-0.914634,0.035156,-0.001221,0.523682,31.824116
112183853,-4.756098,0.670732,-1.158537,0.031982,-0.001709,0.506104,31.824116
112184888,-5.000000,0.548781,-1.158537,0.037109,-0.002686,0.504639,31.871176
112185931,-5.060976,0.609756,-1.158537,0.039062,0.002441,0.506836,31.871176
112187010,-5.000000,0.731707,-1.097561,0.037354,0.001953,0.508301,31.871176
112188081,-4.939024,0.853659,-0.792683,0.039062,-0.004639,0.518555,31.918234
112189182,-5.000000,0.670732,-0.853659,0.035645,-0.003662,0.516602,31.871176
112190226,-5.000000,0.609756,-1.097561,0.037842,0.000488,0.518066,31.871176
112191263,-4.878049,0.609756,-1.341463,0.034912,0.000000,0.512939,31.730000
112192287,-4.939024,0.731707,-1.219512,0.038330,-0.003418,0.504883,31.824116
112193325,-5.060976,0.792683,-0.975610,0.035400,-0.000488,0.513184,31.918234
112194358,-5.060976,0.487805,-0.853659,0.033203,-0.003906,0.515137,31.824116
112195396,-4.878049,0.426829,-0.792683,0.033691,-0.006348,0.517090,31.871176
112196441,-4.878049,0.487805,-0.853659,0.037109,-0.006348,0.511230,31.871176
112197477,-4.817073,0.731707,-0.975610,0.033691,-0.000244,0.509766,31.871176
112198520,-4.817073,0.792683,-1.097561,0.036133,-0.001709,0.515869,31.918234
112199558,-4.817073,0.609756,-1.158537,0.034180,-0.000244,0.519287,31.824116
112200607,-4.939024,0.426829,-1.036585,0.033447,0.000244,0.511230,31.824116
112201646,-5.060976,0.609756,-1.036585,0.032959,-0.004883,0.514893,31.777058
112202707,-4.939024,0.670732,-0.975610,0.032959,-0.004639,0.509033,31.965294
112203737,-4.878049,0.670732,-1.097561,0.032715,-0.003174,0.509521,31.777058
112204777,-4.817073,0.792683,-0.975610,0.031006,-0.001953,0.515869,31.824116
112205809,-4.817073,0.853659,-0.914634,0.032959,-0.002197,0.512939,31.918234
112206842,-5.000000,0.853659,-0.975610,0.037598,-0.001221,0.517090,31.918234
112207867,-5.060976,0.853659,-0.914634,0.035889,0.000488,0.518311,31.871176
112208899,-4.939024,0.609756,-1.036585,0.038330,-0.000488,0.508301,31.871176
112209940,-4.817073,0.609756,-0.975610,0.035156,-0.002197,0.517578,31.871176
112210978,-4.939024,0.670732,-1.097561,0.038574,-0.003906,0.517578,31.871176
112212029,-4.817073,0.609756,-0.914634,0.034424,-0.003174,0.514404,31.871176
112213069,-5.000000,0.731707,-1.036585,0.037842,-0.002441,0.510986,31.824116
112214110,-4.878049,0.792683,-1.158537,0.034180,-0.000732,0.509033,31.824116
112215146,-4.817073,0.792683,-1.158537,0.032471,-0.006104,0.513184,31.871176
112216186,-5.000000,0.792683,-1.219512,0.030518,0.002197,0.509766,31.871176
112217219,-5.000000,0.731707,-1.036585,0.033691,-0.001953,0.507324,31.871176
112218249,-4.817073,0.670732,-0.975610,0.031738,-0.002686,0.511475,31.824116
112219284,-4.878049,0.609756,-1.097561,0.036865,-0.000977,0.508789,31.824116
112220316,-5.000000,0.792683,-1.036585,0.038086,-0.001465,0.505859,31.918234
112221349,-4.878049,0.731707,-0.914634,0.035645,0.001953,0.516602,31.824116
112222388,-4.878049,0.731707,-1.158537,0.035156,0.000000,0.516846,31.871176
112223412,-4.817073,0.792683,-1.219512,0.039551,-0.003906,0.519043,31.871176
112224455,-4.939024,0.731707,-1.036585,0.029297,-0.004639,0.514893,31.871176
112225498,-5.060976,0.914634,-1.036585,0.034668,-0.003174,0.512939,31.824116
112226543,-4.817073,0.731707,-1.036585,0.033691,-0.001465,0.512695,31.824116
112227588,-4.756098,0.609756,-1.036585,0.034668,-0.003174,0.505127,31.918234
112228628,-4.878049,0.670732,-0.975610,0.037109,-0.002441,0.501953,31.871176
112229683,-4.939024,0.609756,-1.219512,0.035400,-0.006104,0.505859,31.871176
112230713,-4.756098,0.670732,-1.097561,0.034424,-0.000488,0.508057,31.871176
112231746,-4.756098,0.914634,-0.731707,0.030029,-0.001465,0.507324,31.824116
112232778,-4.878049,0.792683,-1.036585,0.031006,-0.005127,0.510254,31.918234
112233807,-4.817073,0.548781,-1.097561,0.028320,0.001709,0.505371,31.824116
112234838,-4.756098,0.487805,-1.280488,0.034180,0.000732,0.503418,31.824116
112235869,-4.756098,0.548781,-1.219512,0.033203,0.000000,0.510254,31.871176
112236898,-4.756098,0.792683,-0.975610,0.032471,-0.001221,0.505127,31.965294
112237939,-5.000000,0.792683,-1.036585,0.032227,-0.007080,0.506836,31.871176
112238966,-4.878049,0.853659,-1.158537,0.036865,-0.006836,0.506348,31.871176
112240003,-4.939024,0.731707,-1.097561,0.034668,-0.002686,0.511963,31.777058
112241048,-5.000000,0.609756,-1.097561,0.037354,-0.002441,0.516846,31.918234
112242096,-5.000000,0.609756,-1.158537,0.035156,0.002197,0.518799,31.824116
112243134,-4.939024,0.670732,-1.158537,0.035645,0.004639,0.512939,31.871176
112244182,-5.060976,0.670732,-1.219512,0.038818,-0.004639,0.511475,31.871176
112245214,-5.060976,0.853659,-1.341463,0.034912,-0.004395,0.518066,31.871176
112246250,-4.878049,0.914634,-1.097561,0.036377,0.003662,0.514160,31.918234
112247301,-4.878049,0.853659,-0.853659,0.041504,-0.003174,0.510254,31.824116
112248350,-4.878049,0.670732,-1.036585,0.036377,-0.002686,0.507324,31.824116
112249388,-4.878049,0.853659,-0.914634,0.034180,-0.000488,0.510010,31.871176
112250428,-4.878049,0.853659,-1.036585,0.029053,-0.005127,0.508301,31.871176
112251464,-4.817073,0.792683,-1.158537,0.037354,-0.008545,0.505127,31.965294
112252507,-4.756098,0.609756,-1.036585,0.037109,0.000244,0.506348,31.824116
112253553,-4.817073,0.548781,-0.853659,0.033691,-0.000732,0.518311,31.918234
112254594,-4.878049,0.548781,-0.792683,0.034180,-0.000488,0.512207,31.824116
112255634,-4.817073,0.670732,-0.853659,0.039551,0.000732,0.507080,31.871176
112256683,-4.878049,0.731707,-0.975610,0.036377,-0.001465,0.506836,31.777058
112257707,-5.000000,0.914634,-1.036585,0.034424,0.002441,0.503662,31.871176
112258738,-4.878049,0.853659,-1.097561,0.033203,0.003906,0.513184,31.824116
112259789,-5.000000,0.548781,-0.975610,0.035156,-0.000732,0.518066,31.918234
112260812,-4.878049,0.670732,-0.975610,0.035156,-0.006348,0.514893,31.824116
112261842,-4.878049,0.731707,-0.975610,0.031494,-0.006348,0.510010,31.824116
112262878,-5.000000,0.731707,-1.158537,0.034668,0.000732,0.509521,31.777058
112263902,-4.817073,0.792683,-1.219512,0.034668,-0.005127,0.508057,31.871176
112264937,-4.878049,0.670732,-1.158537,0.032471,-0.005371,0.510986,31.871176
112265969,-4.939024,0.609756,-1.036585,0.034668,-0.004639,0.509766,31.965294
112267004,-5.000000,0.853659,-1.036585,0.033447,-0.007568,0.513428,31.871176
112268047,-4.939024,0.731707,-1.036585,0.039062,0.000244,0.513916,31.824116
112269144,-4.939024,0.731707,-1.036585,0.035400,-0.004150,0.512939,31.777058
112270200,-5.000000,0.731707,-1.158537,0.032471,-0.001953,0.517822,31.871176
112271256,-5.060976,0.548781,-1.097561,0.036133,0.000488,0.526611,31.824116
112272288,-5.060976,0.548781,-1.036585,0.041016,-0.000244,0.515381,31.918234
112273319,-4.817073,0.548781,-0.914634,0.035645,0.002686,0.507324,31.918234
112274374,-4.878049,0.609756,-0.914634,0.041016,-0.001221,0.513428,31.871176
112275431,-4.939024,0.731707,-1.219512,0.038574,0.001221,0.512939,31.777058
112276472,-4.939024,0.792683,-1.158537,0.036377,-0.000244,0.516846,31.824116
112277512,-4.817073,0.731707,-1.036585,0.034180,0.000000,0.518799,31.824116
112278547,-4.817073,0.609756,-0.975610,0.035889,-0.001465,0.517822,31.918234
112279591,-4.878049,0.548781,-1.097561,0.033447,0.000488,0.511719,31.918234
112280636,-4.878049,0.670732,-1.097561,0.037598,0.003906,0.507324,31.871176
112281687,-4.939024,0.731707,-1.158537,0.035645,0.002686,0.501465,31.871176
112282719,-4.756098,0.731707,-0.975610,0.033447,-0.000977,0.512451,31.824116
112283752,-4.939024,0.609756,-0.853659,0.037109,0.000488,0.512451,31.918234
112284788,-5.060976,0.548781,-0.853659,0.038818,0.004639,0.509521,31.824116
112285820,-5.121951,0.731707,-0.975610,0.037354,0.003906,0.512695,31.918234
112286854,-4.939024,0.853659,-1.036585,0.035645,-0.000732,0.510498,31.871176
112287885,-4.756098,0.792683,-1.158537,0.038086,-0.001709,0.514160,31.871176
112288921,-4.695122,0.670732,-1.158537,0.036621,-0.002930,0.507568,31.777058
112289960,-4.817073,0.609756,-1.097561,0.033691,-0.004639,0.505371,31.871176
112291004,-5.000000,0.792683,-0.792683,0.039795,-0.007080,0.512207,31.871176
112292057,-4.939024,0.914634,-0.853659,0.039307,0.001465,0.512939,31.918234
112293104,-4.817073,0.914634,-1.097561,0.036377,0.001465,0.514160,31.871176
112294148,-4.939024,0.792683,-1.341463,0.038818,0.001221,0.511230,31.871176
112295182,-4.939024,0.792683,-1.280488,0.034180,0.000732,0.513428,31.871176
112296229,-4.939024,0.731707,-1.219512,0.035889,-0.000488,0.509033,31.824116
112297262,-4.878049,0.548781,-1.158537,0.033936,0.002197,0.508789,31.824116
112298305,-4.878049,0.426829,-1.097561,0.033203,0.000000,0.504883,31.824116
112299319,-5.060976,0.609756,-0.975610,0.039795,-0.002197,0.510986,31.824116
112300357,-5.000000,0.731707,-1.036585,0.036377,-0.004883,0.511230,31.871176
112301394,-4.939024,0.792683,-0.914634,0.037354,-0.004395,0.520996,31.871176
112302435,-5.060976,0.670732,-1.036585,0.032715,-0.002441,0.521484,31.777058
112303476,-4.878049,0.731707,-1.219512,0.035400,-0.004150,0.511963,31.824116
112304518,-4.878049,0.670732,-1.097561,0.037598,-0.001953,0.507568,31.824116
112305560,-4.939024,0.670732,-1.036585,0.037598,-0.001221,0.517090,31.918234
112306600,-4.939024,0.731707,-1.158537,0.031982,-0.000488,0.519287,31.965294
112307645,-4.939024,0.670732,-1.158537,0.035645,-0.000732,0.509521,31.871176
112308693,-5.000000,0.670732,-1.097561,0.037598,0.001221,0.507568,31.871176
112309723,-4.878049,0.731707,-1.158537,0.034912,-0.002930,0.514648,31.824116
112310757,-4.939024,0.670732,-1.219512,0.040771,-0.005615,0.517822,31.918234
112311793,-4.878049,0.731707,-1.036585,0.035156,-0.003662,0.514404,31.824116
112312829,-4.939024,0.670732,-1.036585,0.033691,-0.001221,0.511963,31.824116
112313864,-4.878049,0.853659,-1.219512,0.036865,-0.006104,0.514893,31.871176
112314897,-4.939024,0.853659,-1.219512,0.035645,-0.007080,0.511230,31.871176
112315935,-4.939024,0.609756,-1.097561,0.032227,-0.004883,0.506104,31.871176
112316974,-4.817073,0.548781,-1.097561,0.031738,-0.004150,0.508545,31.777058
112318012,-4.756098,0.670732,-1.036585,0.035645,-0.000732,0.519043,31.824116
112319048,-4.756098,0.670732,-1.036585,0.035400,-0.001465,0.506836,31.918234
112320089,-5.060976,0.731707,-1.097561,0.040283,-0.002441,0.508789,31.871176
112321139,-5.060976,0.731707,-1.219512,0.036865,-0.009521,0.507080,31.871176
112322184,-4.817073,0.731707,-0.975610,0.038086,-0.007568,0.506104,31.871176
112323217,-4.756098,0.670732,-0.853659,0.039062,-0.002930,0.508789,31.824116
112324301,-4.634146,0.731707,-0.975610,0.032471,-0.003906,0.504883,31.918234
112325354,-4.634146,0.853659,-1.158537,0.030273,-0.000488,0.492432,31.871176
112326422,-4.817073,1.036585,-0.914634,0.028564,0.012451,0.492432,31.965294
112327469,-5.060976,0.853659,-0.975610,0.023193,0.013916,0.497070,31.918234
112328515,-5.304878,0.670732,-1.158537,0.023682,0.018799,0.497314,31.824116
112329564,-5.487805,0.548781,-1.219512,0.029785,0.017334,0.500488,31.918234
112330613,-5.609756,0.914634,-1.158537,0.032227,0.011719,0.500244,31.777058
112331659,-5.609756,0.975610,-1.036585,0.034668,0.001953,0.513672,31.871176
112332693,-5.609756,0.731707,-1.158537,0.032959,-0.001465,0.528320,31.965294
112333742,-5.487805,0.182927,-1.158537,0.037109,-0.010254,0.531982,31.824116
112334776,-5.243903,0.121951,-1.036585,0.044434,-0.022217,0.536865,31.824116
112335820,-5.000000,0.548781,-1.158537,0.045166,-0.026611,0.541016,31.824116
112336844,-4.817073,1.463415,-1.036585,0.048340,-0.031982,0.541260,31.871176
112337902,-4.512195,1.585366,-0.975610,0.051025,-0.032471,0.537842,31.871176
112338933,-4.329268,1.341463,-0.975610,0.044922,-0.032715,0.537842,31.871176
112339973,-4.085366,0.792683,-1.280488,0.040039,-0.028076,0.537354,31.871176
112341004,-3.963415,0.304878,-1.158537,0.032471,-0.012695,0.505859,31.918234
112342059,-3.963415,0.426829,-0.914634,0.031250,-0.002686,0.496094,31.824116
112343092,-4.146341,0.914634,-1.036585,0.034668,0.006592,0.496826,31.871176
112344135,-4.329268,1.158537,-1.097561,0.030029,0.014160,0.495850,31.777058
112345181,-4.390244,1.036585,-1.036585,0.024902,0.021729,0.496094,31.777058
112346220,-4.634146,0.731707,-1.036585,0.026367,0.020264,0.502686,31.824116
112347261,-5.000000,0.548781,-1.158537,0.032227,0.015381,0.504639,31.824116
112348294,-5.121951,0.914634,-1.036585,0.037354,0.014648,0.499512,31.918234
112349336,-5.060976,1.280488,-1.036585,0.040283,0.011475,0.503906,31.871176
112350380,-5.121951,0.975610,-0.975610,0.031982,0.003418,0.505859,31.871176
112351435,-5.060976,0.426829,-1.097561,0.026123,0.000000,0.504639,31.871176
112352465,-5.000000,0.243902,-0.914634,0.030518,-0.000244,0.497803,31.918234
112353510,-5.060976,0.548781,-1.036585,0.037109,-0.003174,0.501221,31.824116
112354552,-5.060976,0.914634,-1.158537,0.046875,0.001221,0.495361,31.918234
112355599,-5.182927,1.158537,-1.280488,0.040039,0.002930,0.499268,31.871176
112356643,-5.121951,0.914634,-1.097561,0.032715,0.006348,0.510254,31.871176
112357689,-5.121951,0.731707,-0.975610,0.030518,0.001465,0.510986,31.871176
112358721,-5.243903,0.487805,-0.914634,0.030762,0.000732,0.514160,31.918234
112359761,-5.182927,0.548781,-0.853659,0.034180,-0.000732,0.514648,31.918234
112360798,-5.121951,0.853659,-0.975610,0.035400,-0.000488,0.513672,31.918234
112361822,-5.000000,1.097561,-1.097561,0.035400,-0.000244,0.521484,31.871176
112362855,-4.878049,1.036585,-1.097561,0.036865,-0.005615,0.527100,31.871176
112363891,-4.939024,0.548781,-1.097561,0.037842,-0.007568,0.521973,31.871176
112364940,-4.756098,0.365854,-0.914634,0.033203,-0.013428,0.523926,31.871176
112365973,-4.451220,0.670732,-0.731707,0.034424,-0.013428,0.520020,31.777058
112367021,-4.573171,0.731707,-0.914634,0.031738,-0.008789,0.518066,31.824116
112368055,-4.817073,0.731707,-1.158537,0.029541,-0.006592,0.512207,31.918234
112369093,-4.939024,0.792683,-1.341463,0.029053,-0.000977,0.507080,31.777058
112370128,-4.817073,0.853659,-1.280488,0.031250,0.006348,0.500732,31.871176
112371171,-4.878049,0.792683,-0.975610,0.036865,0.015381,0.496338,31.871176
112372208,-4.939024,0.670732,-0.853659,0.035645,0.006592,0.495117,31.824116
112373244,-5.121951,0.609756,-1.097561,0.029053,0.005615,0.502441,31.918234
112374283,-5.304878,0.670732,-1.158537,0.032227,0.000244,0.517334,31.824116
112375318,-5.304878,0.548781,-1.158537,0.036133,-0.004395,0.523438,31.871176
112376407,-5.182927,0.670732,-1.097561,0.040771,-0.005859,0.522949,31.871176
112377469,-5.060976,0.975610,-1.036585,0.039307,-0.004883,0.523682,31.824116
112378527,-5.000000,0.914634,-0.853659,0.037354,-0.007324,0.531250,31.918234
112379567,-4.939024,0.853659,-0.914634,0.040039,-0.010254,0.521973,31.965294
112380619,-4.878049,0.609756,-1.097561,0.033203,-0.013428,0.518799,31.871176
112381683,-4.817073,0.609756,-1.341463,0.034180,-0.018311,0.512939,31.777058
112382734,-4.634146,0.609756,-1.219512,0.036621,-0.016602,0.507324,31.918234
112383772,-4.634146,0.914634,-0.975610,0.032471,-0.022461,0.503174,31.824116
112384807,-4.695122,1.280488,-1.036585,0.033447,-0.013428,0.514893,31.918234
112385849,-4.634146,0.975610,-1.097561,0.035645,-0.005615,0.514160,31.965294
112386896,-4.634146,0.670732,-1.036585,0.036377,0.002930,0.510498,31.871176
112387934,-4.695122,0.670732,-0.975610,0.039307,0.000000,0.506348,31.871176
112388946,-4.817073,0.914634,-0.975610,0.041016,0.002441,0.501465,31.871176
112389987,-4.756098,1.097561,-1.097561,0.036621,0.002441,0.507568,31.824116
112391019,-4.817073,0.914634,-1.036585,0.032471,0.005615,0.506592,31.824116
112392058,-4.756098,0.304878,-0.975610,0.028564,0.002197,0.502930,31.918234
112393090,-4.695122,0.121951,-1.158537,0.031494,-0.000488,0.509521,31.777058
112394136,-4.756098,0.365854,-1.158537,0.032471,0.001465,0.499756,31.871176
112395163,-4.695122,0.609756,-1.158537,0.032959,0.002930,0.494141,31.871176
112396202,-4.878049,0.731707,-1.036585,0.032959,0.005127,0.496826,31.730000
112397237,-5.060976,0.670732,-0.975610,0.033936,0.007080,0.493164,31.824116
112398275,-5.060976,0.487805,-0.914634,0.033447,0.008057,0.502441,31.918234
112399309,-4.939024,0.548781,-0.914634,0.034668,0.005615,0.505371,31.871176
112400349,-5.121951,0.792683,-1.097561,0.033691,0.000488,0.509277,31.777058
112401390,-5.304878,0.792683,-1.097561,0.037598,-0.005371,0.501465,31.777058
112402437,-5.243903,0.975610,-0.914634,0.035889,-0.005127,0.509033,31.918234
112403496,-5.182927,0.914634,-0.914634,0.035400,-0.004639,0.523193,31.824116
112404546,-5.182927,0.609756,-1.097561,0.031738,-0.005615,0.526611,31.824116
112405595,-5.121951,0.548781,-0.975610,0.028320,-0.002930,0.524658,31.871176
112406641,-4.939024,0.670732,-0.914634,0.033936,-0.001709,0.519531,31.777058
112407682,-4.878049,0.914634,-0.914634,0.035889,-0.007812,0.516846,31.965294
112408763,-5.000000,0.975610,-0.792683,0.039062,-0.004883,0.510010,31.824116
112409838,-5.060976,0.792683,-0.853659,0.037354,-0.003662,0.517090,31.871176
112410887,-5.000000,0.548781,-0.853659,0.033447,-0.005859,0.521973,31.871176
112411927,-4.878049,0.609756,-0.853659,0.035156,-0.004639,0.513672,31.871176
112412968,-5.000000,0.731707,-1.036585,0.030029,-0.010498,0.506836,31.871176
112414020,-5.000000,0.731707,-1.036585,0.038818,-0.005127,0.506348,31.824116
112415076,-5.000000,0.731707,-1.036585,0.040527,-0.001465,0.515381,31.871176
112416115,-5.000000,0.670732,-1.036585,0.039307,-0.000977,0.515869,31.871176
112417147,-5.000000,0.670732,-1.097561,0.039795,0.003174,0.517334,31.871176
112418178,-5.000000,0.670732,-0.914634,0.033203,-0.002930,0.515625,31.965294
112419205,-5.000000,0.731707,-0.670732,0.035400,0.000244,0.513184,31.824116
112420242,-4.939024,0.670732,-0.914634,0.036865,-0.001465,0.513916,32.012352
112421274,-5.060976,0.731707,-1.036585,0.037842,-0.005127,0.516846,31.918234
112422317,-5.121951,0.792683,-0.975610,0.034668,-0.002930,0.514648,31.871176
112423347,-4.939024,0.731707,-1.036585,0.037598,-0.002441,0.516602,31.871176
112424381,-4.817073,0.548781,-1.036585,0.038086,-0.003418,0.509033,31.871176
112425419,-4.817073,0.487805,-0.975610,0.032227,-0.003662,0.509277,31.871176
112426453,-5.000000,0.853659,-1.097561,0.037842,-0.006348,0.515625,31.918234
