2696189, -0.283211678, -0.164233580, -0.078102186
2696716, -0.279562056, -0.161313862, -0.079562046
2697243, -0.279562056, -0.161313862, -0.079562046
2697770, -0.279562056, -0.161313862, -0.079562046
2698300, -0.279562056, -0.161313862, -0.079562046
2698834, -0.279562056, -0.161313862, -0.079562046
2699361, -0.279562056, -0.161313862, -0.079562046
2699888, -0.279562056, -0.161313862, -0.079562046
2700415, -0.279562056, -0.161313862, -0.079562046
2700942, -0.280291975, -0.159854010, -0.083941609
2701469, -0.280291975, -0.159854010, -0.083941609
2701995, -0.280291975, -0.159854010, -0.083941609
2702522, -0.280291975, -0.159854010, -0.083941609
2703056, -0.280291975, -0.159854010, -0.083941609
2703583, -0.280291975, -0.159854010, -0.083941609
2704110, -0.280291975, -0.159854010, -0.083941609
2704637, -0.280291975, -0.159854010, -0.083941609
2705171, -0.277372271, -0.164963499, -0.080291972
2705698, -0.277372271, -0.164963499, -0.080291972
2706228, -0.277372271, -0.164963499, -0.080291972
2706755, -0.277372271, -0.164963499, -0.080291972
2707285, -0.277372271, -0.164963499, -0.080291972
2707817, -0.277372271, -0.164963499, -0.080291972
2708344, -0.277372271, -0.164963499, -0.080291972
2708871, -0.277372271, -0.164963499, -0.080291972
2709398, -0.277372271, -0.164233580, -0.077372260
2709925, -0.277372271, -0.164233580, -0.077372260
2710452, -0.277372271, -0.164233580, -0.077372260
2710979, -0.277372271, -0.164233580, -0.077372260
2711506, -0.277372271, -0.164233580, -0.077372260
2712033, -0.277372271, -0.164233580, -0.077372260
2712560, -0.277372271, -0.164233580, -0.077372260
2713087, -0.277372271, -0.164233580, -0.077372260
2713614, -0.278832108, -0.162043795, -0.082481749
2714141, -0.278832108, -0.162043795, -0.082481749
2714668, -0.278832108, -0.162043795, -0.082481749
2715196, -0.278832108, -0.162043795, -0.082481749
2715723, -0.278832108, -0.162043795, -0.082481749
2716250, -0.278832108, -0.162043795, -0.082481749
2716777, -0.278832108, -0.162043795, -0.082481749
2717312, -0.278832108, -0.162043795, -0.082481749
2717838, -0.279562056, -0.162043795, -0.083211675
2718365, -0.279562056, -0.162043795, -0.083211675
2718892, -0.279562056, -0.162043795, -0.083211675
2719419, -0.279562056, -0.162043795, -0.083211675
2719949, -0.279562056, -0.162043795, -0.083211675
2720476, -0.279562056, -0.162043795, -0.083211675
2721003, -0.279562056, -0.162043795, -0.083211675
